text,crowd_label,conf0,conf1,conf2,conf3,conf4
This sums up how I feel about #DeflateGate http://t.co/qwAnPQgIlE,2,0.08065,0.08065,0.6774,0.08065,0.08065
RT @NMW1030: I'm not the Mona Lisa Vito of footballs. #mycousinvinny #DeflateGate http://t.co/Rpzo5re1hx,1,0.0,1.0,0.0,0.0,0.0
RT @JamesTWebber: Thank you America for allowing me to listen to Bill Belichick talk about Tom Brady's balls for 30 minutes. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
@InsideNFLMedia @nflnetwork Is THIS worthy of your expertise? http://t.co/FPRVj5l2H1 #DeflateGate @BlackAndRight @impetrio1,2,0.08637500000000001,0.08637500000000001,0.6545,0.08637500000000001,0.08637500000000001
Where's the rule in the @nfl saying what temperature the air has to be for the football? #NoLawNoCrime #DeflateGate #DeflatedBalls,4,0.08782499999999999,0.08782499999999999,0.08782499999999999,0.08782499999999999,0.6487
Patriots should have to forfeit last week's game against the Colts. #Deflategate,3,0.0,0.0,0.0,1.0,0.0
ÛÏ@ainissaramirez: The math behind #DeflateGate https://t.co/QEJXUUTvM0Û well said!,0,0.6624,0.0844,0.0844,0.0844,0.0844
#DeflateGate No worries  If the Pats just give them a deflated version of the Super Bowl trophy.,1,0.0,1.0,0.0,0.0,0.0
RT @annaderocher: Great explainer. #DeflateGate ÛÏ@whaas17: Here's why under-inflated footballs matter. @KevinMHaas @rrstar http://t.co/M93UÛ_,3,0.089275,0.089275,0.089275,0.6429,0.089275
"So New England's Coach and Quarterbacks couldn't tell the difference between the balls, but the tefs could? #DeflateGate",1,0.08425000000000002,0.6629999999999999,0.08425000000000002,0.08425000000000002,0.08425000000000002
I was all riled to go for a bike ride and then popped @mjbais tire while trying to fill it with air. now feeling #Deflated #DeflateGate,1,0.09592500000000001,0.6163,0.09592500000000001,0.09592500000000001,0.09592500000000001
Maybe Josh Cribbs used all the Patriots footballs in warm ups... #DeflateGate http://t.co/p5Vic2ZG22,1,0.0,1.0,0.0,0.0,0.0
"@cnn with all the problems in the world to be reported &amp; investigated CNN choose #deflategate to be no.1 story, says something bout CNN",2,0.0,0.0,1.0,0.0,0.0
"@RyanAsselta @MyFoxNY ""Leave Brady Alone"" https://t.co/V9dsnhrrqM Û_ Û_ Û_ Û_ Û_ Û_ #DeflateGate #LeaveBradyAlone HAHA enjoy!!",4,0.0,0.0,0.0,0.0,1.0
In case you missed the Belichick press conference: http://t.co/ncko7cao1H #DeflateGate,0,1.0,0.0,0.0,0.0,0.0
Inevitable: #SNL doing skit on #deflategate Even money it will open the show. 2 to 1 about deflated balls. 5 to 1 it will actually be funny.,1,0.08425000000000002,0.6629999999999999,0.08425000000000002,0.08425000000000002,0.08425000000000002
Sam is ready to play with the Patriots. #deflategate #cheaters . http://t.co/SkLR68i1H4,3,0.091675,0.091675,0.091675,0.6333,0.091675
Bill Belichick on #DeflateGate: 'We Have Absolutely Followed Every Rule to the Letter' http://t.co/Z5IBG8NBZx,0,1.0,0.0,0.0,0.0,0.0
I'm so happy there is no other worthy news than #DeflateGate #you'rewhatswrongwithAmerica,2,0.0,0.0,1.0,0.0,0.0
@DannyPicard How much is John Harbaugh just sitting back with a cold one and laughing?  #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
RT @JasonGraziadei: My takeaway from the best press conference in the history of press conferences: I would not want to be the Seahawks nexÛ_,0,0.6807,0.07982500000000001,0.07982500000000001,0.07982500000000001,0.07982500000000001
Twitter Goes Nuts After Bill Belichick The Science Guy Holds #DeflateGate Press Conference http://t.co/yxZa2Se1yl via @politicussports #NFL,0,1.0,0.0,0.0,0.0,0.0
"RT @WLBZ2: STORM CENTER, #Deflategate and more on NEWS CENTER at 6PM. http://t.co/TshxRGzKlh",0,1.0,0.0,0.0,0.0,0.0
Amount of people making assumptions with #DeflateGate not looking at any evidence is bizarre. But aint that what the internet is best at?,0,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002,0.08050000000000002
"Before #DeflateGate is over, they will blame @BarackObama. He's blamed for everything except low gas prices",1,0.0,1.0,0.0,0.0,0.0
The New England Patriots and #DeflateGate https://t.co/6MkwZ939q4,0,1.0,0.0,0.0,0.0,0.0
"RT @CaliBlonde8: ""I've handled dozens of balls over the past week.""
-- BB #DeflateGate http://t.co/wxNrOw1qBY",1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
RT @MBTWEETin: ÛÏ@koppen67: Chuck Norris just changed his name to Bill Belichick #Pats #DeflateGateÛ @LueBanga,1,0.0,1.0,0.0,0.0,0.0
Per usual Belichick owns the podium #DeflateGate #SpyGate,0,0.6786,0.08035,0.08035,0.08035,0.08035
RT @jtcrabtree94: I'm cool with this whole #DeflateGate debacle because it means more people will root for the Seahawks on Feb 1,0,0.6552,0.0862,0.0862,0.0862,0.0862
"#DeflateGate @ChrisCanty99 ""If there is a violation of the rules - someone must be held accountable. Integrity of game is at stake"" --&gt;ditto",3,0.0,0.0,0.0,1.0,0.0
RT @AshokaESPN: I think this is the perfect opportunity for Viagra to jump on as a Patriots sponsor. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
#DeflateGate now trending in Cleveland http://t.co/R47TLsdbdY,0,1.0,0.0,0.0,0.0,0.0
"Juda August-The Feel(preview): http://t.co/4HyxiD51Tr
#Marijuana #Sundance #MyFavoriteSongLyrics #Hibernot #DeflateGate #FuzzGod #judaaugust",0,1.0,0.0,0.0,0.0,0.0
It's pretty sad when the top story on @CNN involves #DeflateGate. Seems #journalism is becoming more like a reality tv #drama.,2,0.0,0.0,1.0,0.0,0.0
Belichick: 'We try to do everything right' http://t.co/lY37Gsgypj #DeflateGate #Patriots http://t.co/GlJ6tZFeoW,0,1.0,0.0,0.0,0.0,0.0
RT @LiamWCVB: AT 6: @BobWCVB summarizes #Belichick's defense of the #Patriots against #DeflateGate allegations. I'll have the reaction fromÛ_,0,1.0,0.0,0.0,0.0,0.0
"RT @WCSH6: STORM CENTER, #Deflategate and more on NEWS CENTER at 6PM. http://t.co/f3nvQYhbsN",0,0.6665,0.083375,0.083375,0.083375,0.083375
Twitter Goes Nuts After Bill Belichick The Science Guy Holds #DeflateGate Press Conference http://t.co/PSF0mfJLPn via @politicussports #NFL,0,1.0,0.0,0.0,0.0,0.0
Because a partially deflated ball allows the safety to bite on the play action #DeflateGate,0,0.6441,0.088975,0.088975,0.088975,0.088975
Gotta keep fighting. Life fucking sucks but gonna keep digging. I blame #DeflateGate,2,0.086175,0.086175,0.6553,0.086175,0.086175
Bill Belichick clearly has had enough of #Deflategate http://t.co/sH71kDud6p via @sharethis #Patriots #SuperBowlXLIX,0,1.0,0.0,0.0,0.0,0.0
RT @antoinetteA: Yes!!! Knew this was coming ÛÏ@OnlyInBOS: I'm no Mona Lisa Vito of the football world. #DeflateGate http://t.co/RzhnK4oZFkÛ,0,0.6207,0.09482499999999999,0.09482499999999999,0.09482499999999999,0.09482499999999999
"Capt Kirk:""Coach can u give my balls a squeeze, they may be a little deflated."" #Belichick:""Damn it Jim, I'm not a scientist !"" #DeflateGate",1,0.0,1.0,0.0,0.0,0.0
My bank account after buying textbooks is deflated more than Patriot footballs #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
I am officially tired of hearing about Brady's balls- #DeflateGate,2,0.08065,0.08065,0.6774,0.08065,0.08065
"RT @patrickryan200: I see Belichick's lips moving, but I don't believe a word he says.  Not the 1st time the Pats caught cheating.  #DeflatÛ_",3,0.0,0.0,0.0,1.0,0.0
RT @CyFairSports: This is ridiculous #DeflateGate,2,0.0,0.0,1.0,0.0,0.0
"120 POLL: Will #DeflateGate affect the #Patriots preparation for the Super Bowl?

RT for YES
FAV for NO http://t.co/doMkKHSlC3",0,1.0,0.0,0.0,0.0,0.0
AFC Championship Recap #Deflategate http://t.co/UiDyWHuTm1,0,1.0,0.0,0.0,0.0,0.0
"RT @SurvivinAmerica: I don't care who you are. If you call a press conference on a Saturday, you're lying. The truth can always wait till MÛ_",0,1.0,0.0,0.0,0.0,0.0
ÛÏ@SofiaStanley: #DeflateGate couldn't the entire issue be solved if NFL provided the balls ie referees #SimpleSolutionÛ@nflnetwork @CNN,2,0.07894999999999999,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999
@ChrisCanty99 is dropping knowledge on @cnn w/ @Rachel__Nichols about #DeflateGate,0,0.625,0.09375,0.09375,0.09375,0.09375
RT @BiancaSki: #DeflateGate sure is clocking air time! Imagine if we put that much analysis into things that matter like tackling vet suiciÛ_,2,0.084675,0.084675,0.6613,0.084675,0.084675
RT @blaircipywnyk: I love how Belichik is basically daring the NFL to do something. I also love how the NFL can't without looking like idioÛ_,3,0.085225,0.085225,0.085225,0.6591,0.085225
Because a partially deflated ball allows an offensive lineman to execute his blocking assignment #DeflateGate,0,0.6497,0.08757499999999999,0.08757499999999999,0.08757499999999999,0.08757499999999999
Irony provided by Gilette. #DeflateGate http://t.co/b4kG0XjoI2,1,0.0,1.0,0.0,0.0,0.0
"Brr! @JenniferLocal10 w/ a look at how cold its going to get. Plus, @MarcoRubio weekend powwow &amp; @ClayWPLG on #DeflateGate. Join us at 6pm.",0,1.0,0.0,0.0,0.0,0.0
A lot of radio hosts who have been avoiding callers with scientific explanations of #DeflateGate will be opening up their lines tonight.,0,1.0,0.0,0.0,0.0,0.0
"If the football had the refs stamp, but it felt deflated, why didn't the refs raise a question during the game? #DeflateGate",4,0.0862,0.0862,0.0862,0.0862,0.6552
Thank you America for allowing me to listen to Bill Belichick talk about Tom Brady's balls for 30 minutes. #DeflateGate,1,0.08637500000000001,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001
@BlackandBlondeM @BlackAndRight @impetrio1 @MadDogSports1 @espn @nflnetwork check out: https://t.co/Tcw1pAQvYh #DeflateGate,0,0.6964,0.0759,0.0759,0.0759,0.0759
Bill Belichick said that he never cheats lol #Getreal #DeflateGate,3,0.08305000000000001,0.08305000000000001,0.08305000000000001,0.6678,0.08305000000000001
"@andreaxgrant- How can the NFL focus on the murders, rapes, and other brutal crimes when there are serious PSI problems afoot? #DeflateGate",2,0.087975,0.087975,0.6481,0.087975,0.087975
My final take on #DeflateGate is this. By the NFL not doing anything they are basically saying that it's okay to break the rules.,3,0.07455,0.07455,0.07455,0.7018,0.07455
I sure hope someone writes a blog or something about 'how to talk to your kids about #DeflateGate I am really at a loss.,0,0.6452,0.0887,0.0887,0.0887,0.0887
"#belichick just went Bill Nye on #deflategate ...Masterful trolling.

http://t.co/ChNLDzxdnWÛ",1,0.07780000000000001,0.6888,0.07780000000000001,0.07780000000000001,0.07780000000000001
"@cnnbrk // I think it was the letter ""ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss.""  #DeflateGate",1,0.0,1.0,0.0,0.0,0.0
"""im not a scientist"" who said it better? #DeflateGate #AllHeilBelichick #GoPats http://t.co/YgAEbscKG1",1,0.07727500000000001,0.6909,0.07727500000000001,0.07727500000000001,0.07727500000000001
@rodneypeete9 describing how guys get their balls ready #DeflateGate https://t.co/iI994vL0FS,1,0.090175,0.6393,0.090175,0.090175,0.090175
"RT Rachel__Nichols I'm with PoppyHarlowCNN anchoring a rolling special on #DeflateGate - we heard from a physicist, now the former #NFL h...",0,0.6473,0.088175,0.088175,0.088175,0.088175
"Here's my two cents on #DeflateGate  Don't believe us, just watch! #beantownfunk #patriotsnation",0,0.7179,0.070525,0.070525,0.070525,0.070525
Either kick the Patriots out or shut up.. either way.. I AM DONE with #DeflateGate,2,0.0,0.0,1.0,0.0,0.0
RT @moeabdou: Would the media just do the football world a favor &amp; put this #deflategate to rest &amp; acknowledge the greatness of the @PatrioÛ_,4,0.0,0.0,0.0,0.0,1.0
No more #DeflateGate. http://t.co/f585hVwvd2,0,0.6415,0.08962500000000001,0.08962500000000001,0.08962500000000001,0.08962500000000001
I dedicate tonight to Bill Belichick's feel and handle of balls. #DeflateGate #BallsForDays,1,0.0,1.0,0.0,0.0,0.0
"If @colts &amp; @ravens were suspicious then shld've raised it w refs at start of game, not play gotcha at half. #DeflateGate",4,0.079375,0.079375,0.079375,0.079375,0.6825
"STORM CENTER, #Deflategate and more on NEWS CENTER at 6PM. http://t.co/f3nvQYhbsN",0,1.0,0.0,0.0,0.0,0.0
"STORM CENTER, #Deflategate and more on NEWS CENTER at 6PM. http://t.co/goBRZVRebs",0,1.0,0.0,0.0,0.0,0.0
@danielmboehm @Konz44 @captainpyper @joshstryke @ALForsythe13 that's also what Clinton said with monica lewinsky #DeflateGate,1,0.079875,0.6805,0.079875,0.079875,0.079875
http://t.co/NvAZjiAElJ this is hillarious! #DeflateGate,1,0.079925,0.6803,0.079925,0.079925,0.079925
That's how he gets Brady going ÛÏ@TheFunnyFml https://t.co/o5HmqUN43XÛ #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
"Following The #SeniorBowl, @Gil_Brandt &amp; me take your calls to chat #DeflateGate, #SB49 &amp; anything #NFL till 11pm est. on @SiriusXMNFL,",0,1.0,0.0,0.0,0.0,0.0
LOL no #DeflateGate here! ;-) ÛÏ@noraforreal: @TevinWooten that football looks a little deflated. Are your sure it has the right PSI?Û,1,0.0,1.0,0.0,0.0,0.0
RT @LogicalCampaign: #DeflateGate is still raging but Bill tells us what we all know https://t.co/6BNbaw8Rnm,0,0.6574,0.08565,0.08565,0.08565,0.08565
RT @BenMcCool: Who did what to Tom Brady's Balls? Written by me for @BuzzFeed. Please RT! Cheers! http://t.co/P8qnRmHHZU #BradysBalls #DeflÛ_,1,0.0,1.0,0.0,0.0,0.0
Brady McCheat! @Patriots  suspend him from the Super Bowl @nflcommish ...this is BS!! GO @Seahawks one more NFL Scandal. #DeflateGate @CNN,3,0.090525,0.090525,0.090525,0.6379,0.090525
#DeflateGate WHY isn't the media talking about this? http://t.co/FPRVj5l2H1 @BlackAndRight @impetrio1 @MadDogSports1 @espn @nflnetwork,2,0.08660000000000001,0.08660000000000001,0.6536,0.08660000000000001,0.08660000000000001
RT @TheWeeklyNabe: Every time I hear about #DeflateGate I weep a little for all of the things right now that actually matter,2,0.0,0.0,1.0,0.0,0.0
"OK, now that we're on to Seattle, who plays for them, anyway? A QB named Wilbon and Allie Sherman is their CB? #DeflateGate #GottaCatchUp",0,1.0,0.0,0.0,0.0,0.0
ÛÏ@TheView617: #Rt if you're sick and tired of this #DeflateGate and wanna move on to #SuperBowl talk onlyÛ the RTs aren't gonna do shit,2,0.0,0.0,1.0,0.0,0.0
Deflate-gate: Someone Has To Have The Balls To Say This http://t.co/fIjtALRFRK #deflategate #NFL #patriotsnation @UrbynLoft,1,0.08195,0.6722,0.08195,0.08195,0.08195
HEY GUYS. I CHEATED ON MY NON EXISTENT GIRLFRIEND BUT THE @nfl  SAID IT WAS ALRIGHT. COOOL #Sarcasm  #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
"@rachel__nichols @cnn What is ""getting ahead?"" What is ""cheating?"" ""It depends what 'IS' is?"" #deflategate NOT a waste. #ballsballsballs",1,0.07705000000000001,0.6918,0.07705000000000001,0.07705000000000001,0.07705000000000001
"@ArashMarkazi Innocuous #DeflateGate Twitter joke met w/ extreme hostility, #Ballghazi deniers extremely humorless. Film at 11 :-)",1,0.076625,0.6935,0.076625,0.076625,0.076625
#cnn #DeflateGate I really dont Give a damm anymore about #DeflateGate #RachelNichols @Rachel__Nichols is so damm FINE! #justsayin #sheshot,2,0.08962500000000001,0.08962500000000001,0.6415,0.08962500000000001,0.08962500000000001
Japan just lost a hostage and CNN is talking about #DeflateGate !! Ridiculous! #itsallabouttheballs this world is bonkers! #newsnight,2,0.0759,0.0759,0.6964,0.0759,0.0759
I have to admit @RSherman_25 has a point. Gold Shoes vs Deflated Balls?!? The NFL and their priorities..... #NFL #Goodell #DeflateGate,2,0.079375,0.079375,0.6825,0.079375,0.079375
"RT @Wtuggle44: #IS6621 Z happened at the perfect time. I had lost interest in Twitter, but now I am constantly refreshing my feed for #DeflÛ_",0,1.0,0.0,0.0,0.0,0.0
#DeflateGate = NFL not understanding atmospheric pressure and weather affects on air particles within a container,1,0.084175,0.6633,0.084175,0.084175,0.084175
HOT #DEFLATEGATE TAKE: I HAVE EXTRA INFLATED BALLS... NOT FOOTBALLS,1,0.0,1.0,0.0,0.0,0.0
RT @champssports: Bill...we're falling asleep here man #DeflateGate,2,0.0819,0.0819,0.6724,0.0819,0.0819
"RT @BGlobeSports: .@GlobeBobRyan: If not for the #Patriots, #Deflategate would be a non-story: http://t.co/7y7ctaK4Jg http://t.co/cE8rTPMQv3",2,0.07455,0.07455,0.7018,0.07455,0.07455
"I understand that Belichick isn't a scientist, but small children understand how air pressure works. #DeflateGate",1,0.0796,0.6816,0.0796,0.0796,0.0796
RT @seannely: The @Patriots investigation into #DeflateGate is very much like @FIFAcom investigating themselves for corruption #belichick #Û_,1,0.09242500000000001,0.6303,0.09242500000000001,0.09242500000000001,0.09242500000000001
"I can see it now. Patriots win the Super Bowl. 

Belichick press conference: How ya like them footballs? #SuperBowlXLIX #DeflateGate",0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
RT @khakigent: I'm not sure if Bill Belichick is giving a press conference on #deflategate or reading from 50 Shades of Gray?!?!?,1,0.0,1.0,0.0,0.0,0.0
"RT @B1057: _Ù÷â RT ÛÏ@IndyMonthly: A #Deflategate blitz from some Indy shops, bars, and eateries: http://t.co/smsfaYQhh3 #IMDish http://t.co/jnÛ_",0,1.0,0.0,0.0,0.0,0.0
Remember when Graham Gano accidentally came to the #Patriots defense about #DeflateGate: http://t.co/Sg0WCLapuP http://t.co/Oa8Ja7fiR2,0,0.6613,0.084675,0.084675,0.084675,0.084675
RT @cbsboston: Bill Belichick 'moving on' from #DeflateGate after a compelling news conference and a Mona Lisa Vito reference http://t.co/vÛ_,0,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002,0.08050000000000002
RT @BostonGlobe: Audio: Bill Belichick's full statement on the #Deflategate controversy: http://t.co/fQG1sPTg4i http://t.co/j3Etp0KluR,0,1.0,0.0,0.0,0.0,0.0
Wondering whether Brady puts his balls in #breadbags? #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
RT @jeremyhobson: Confession: I'm the one who deflated the footballs and I'm deeply sorry for my actions. #DeflateGate,1,0.091675,0.6333,0.091675,0.091675,0.091675
"RT @sports_battlez: Is Tom Brady a cheater?
RT for yes
FAV for no
#DeflateGate http://t.co/BGRKBGMDIH",0,1.0,0.0,0.0,0.0,0.0
Inspiration for the Patriots - in reverse. Fred MacMurray as Bill Belichick............  #DeflateGate #Belichick http://t.co/S1GtwHGvzg,1,0.08182500000000001,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001
Bellichick explains #DeflateGate http://t.co/Ul4sNwzBR0,0,1.0,0.0,0.0,0.0,0.0
I think this is the perfect opportunity for Viagra to jump on as a Patriots sponsor. #DeflateGate,1,0.0,1.0,0.0,0.0,0.0
@sciam  Have you guys weighed in on #DeflateGate?,0,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999,0.07547499999999999
"On @CNN right now: Some like their balls hard, some like their balls soft. #DeflateGate #ohthejokes",1,0.0,1.0,0.0,0.0,0.0
@RockRELaw @lachap16 did you feel the tension in that press conference? I felt it in my plums! #deflategate,0,0.6604,0.0849,0.0849,0.0849,0.0849
"Patriots insist they didn't cheat, announce 3 more press conferences to tell everyone. #deflategate",0,1.0,0.0,0.0,0.0,0.0
@jose_gill @AlbertBreer professor Bill performs a rub down of the media #nfl #deflategate #mediadriven #letsplayfootball,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
#DeflateGate Pats have no credibility because of past actions. Of course everyone thinks they did something. @ESPNNFL,3,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.7,0.07500000000000001
Bill Belichick jumps out in front of the #NFL's #DeflateGate investigation. The story coming up at 6pm on @MyFoxNY,0,1.0,0.0,0.0,0.0,0.0
RT @BRIZZ_Legit: Whats more controversial.. A new HCS rule that shouldve been in the original ruleset or #DeflateGate ?,0,0.6544,0.0864,0.0864,0.0864,0.0864
"RT @RyanErmanniFox2: Am I the only person with the mind of a 10-year old that laughed when Belichick said ""I've handled a number of balls tÛ_",1,0.0,1.0,0.0,0.0,0.0
Bill Belichick on #DeflateGate: 'We Have Absolutely Followed Every Rule to the Letter' http://t.co/52p2YPsP7L,4,0.079175,0.079175,0.079175,0.079175,0.6833
#IDivorcedYouBecause you believe the Patriots' spin about #DeflateGate,1,0.08962500000000001,0.6415,0.08962500000000001,0.08962500000000001,0.08962500000000001
"@PoppyHarlowCNN @Rachel__Nichols ""Leave Brady Alone"" https://t.co/V9dsnhrrqM Û_ Û_ Û_ Û_ Û_ Û_ #DeflateGate #LeaveBradyAlone HOPE U ENJOY!! haha",1,0.0819,0.6724,0.0819,0.0819,0.0819
What is Jaaxy? Review - http://t.co/zRwdnEHBQm #entrepreneur #makemoney #DeflateGate #WordPress #Makemoneyonline #SEO #Keywordtool,0,0.6296,0.09259999999999999,0.09259999999999999,0.09259999999999999,0.09259999999999999
#Deflategate Overblown http://t.co/GkDHssIJBw via @wordpressdotcom,0,1.0,0.0,0.0,0.0,0.0
RT @DanGraca: Can't wait for next week's episode of P.S.I.: Foxboro. #DeflateGate,1,0.08222499999999999,0.6711,0.08222499999999999,0.08222499999999999,0.08222499999999999
I liked a @YouTube video from @blak_magus http://t.co/aaSPXPykku NFL Talk #DeflateGate THIS SHIT HAS BECOME COMEDY GOLD LMAO,1,0.0,1.0,0.0,0.0,0.0
"Bill Belichick is done with #DeflateGate #Patriots #PatriotsNation 
http://t.co/J1WMJpHbFH",4,0.08407500000000001,0.08407500000000001,0.08407500000000001,0.08407500000000001,0.6637
"RT @w3bsag3: @BarackObama's own #DeflateGate scandal:

Promises UnfulfilledÛ_ http://t.co/KXtE3grDFW",0,1.0,0.0,0.0,0.0,0.0
RT @hossain_sarah: ÛÏ@MakersMark: Always start the game fully filled. #DeflateGate http://t.co/A35IzVHLgwÛ @GiannaCapriotti,0,0.6466,0.08835000000000001,0.08835000000000001,0.08835000000000001,0.08835000000000001
Bill Belichick actually brings cows into his Deflateg8 defense #BillBelichick #Deflategate #officials #pressconference http://www.newy...,1,0.09375,0.625,0.09375,0.09375,0.09375
Why haven't Tyson &amp; Nye given us their opinions in #DeflateGate? It's like they hate science or America or something.,0,1.0,0.0,0.0,0.0,0.0
"MT @MeetingBoy: NOTE FROM HR: ""#DeflateGate is about footballs. Stop reporting sexual harassment from conversations about Tom Brady's balls""",1,0.0,1.0,0.0,0.0,0.0
@NFLcommish RT @montetjwitter11: #BillBelichek you can be CSI. But how come the colts balls weren't deflated? #shrinkage #DeflateGate,1,0.0786,0.6856,0.0786,0.0786,0.0786
He still looks like that Star Wars hoody guy #DeflateGate,1,0.083475,0.6661,0.083475,0.083475,0.083475
@komonews Let's talk about @Seahawks &amp; how we r going 2 dominate @Patriots No more #DeflateGate pls. #SuperBowlXLIX #GoHawks #BeastMode #12s,2,0.0973,0.0973,0.6108,0.0973,0.0973
@BiancaSki It is faster to insinuate people than to solve society's problem #DeflateGate,0,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.08475000000000002
Any more time spent on #deflategate is a waste of time. Go back to Physics 101. Temperature difference. Let's move on. #Patriots,2,0.0,0.0,1.0,0.0,0.0
"@TheSuperMan_Dan AGREED!! HAHA ""Leave Brady Alone"" https://t.co/V9dsnhrrqM Û_ Û_ Û_ Û_ Û_ Û_ #DeflateGate #LeaveBradyAlone",1,0.09375,0.625,0.09375,0.09375,0.09375
"RT @ym_allie: Trust me. Two ounces is nothing. Now two inches. Well....

#DeflateGate",1,0.084225,0.6631,0.084225,0.084225,0.084225
#Deflategate is such a waste of time,2,0.0,0.0,1.0,0.0,0.0
WHERE are the refs on this issue? They touch the ball after every non-scoring play.  Conspicuously silent...!!!!  #DeflateGate,3,0.084675,0.084675,0.084675,0.6613,0.084675
Looks like #DeflateGate will be what #PatsNation expected... Some natural occurrence that caused the balls to lose pressure. #OnToSeattle,0,0.6885,0.077875,0.077875,0.077875,0.077875
"Hadn't seen this yet: https://t.co/6lVZhRPvMi Sports science lab ran tests, found ~2 PSI deflation due to weather. #DeflateGate  #Patriots",0,0.6563,0.085925,0.085925,0.085925,0.085925
"It's Sat, 1/24, 5:45 pm &amp; I still don't know what #DeflateGate is. But I have to read about it now. I know it involves sports. Football?",0,0.6536,0.08660000000000001,0.08660000000000001,0.08660000000000001,0.08660000000000001
I put pinetar on his bat #competitiveedge #deflategate http://t.co/PPqUAmVuVI,1,0.090175,0.6393,0.090175,0.090175,0.090175
VIDEO: The Patriots did not cheat in #deflategate! The ColtsåÊdid! http://t.co/FY20kStmK3,4,0.0,0.0,0.0,0.0,1.0
RT @WeWatchFootball: Did you miss Bill Belichick talking about balls? We got you covered! #Patriots #DeflateGate http://t.co/TPl97ohi9M,0,0.6333,0.091675,0.091675,0.091675,0.091675
"RT @chumworth: After Bill Belichick's goofy press conference today, the NFL announced that #DeflateGate has been renewed for a second seasoÛ_",0,0.6419,0.089525,0.089525,0.089525,0.089525
Bill Belichick will make a great United States Senator. #DeflateGate,1,0.08257500000000001,0.6697,0.08257500000000001,0.08257500000000001,0.08257500000000001
Bill Belichick ain't hosting no science fairs #DeflateGate #Patriots @neiltyson,1,0.0,1.0,0.0,0.0,0.0
"You're already sick of #DeflateGate, but guess what? It will be alllllll over #SuperBowl coverage. http://t.co/IyP2djyAW8",2,0.0,0.0,1.0,0.0,0.0
"Back from showering, had to remove the stench of that Belichick press conf #DeflateGate",3,0.076625,0.076625,0.076625,0.6935,0.076625
Did you miss Bill Belichick talking about balls? We got you covered! #Patriots #DeflateGate http://t.co/TPl97ohi9M,1,0.077575,0.6897,0.077575,0.077575,0.077575
"After Bill Belichick's goofy press conference today, the NFL announced that #DeflateGate has been renewed for a second season. #Ballghazi",1,0.083375,0.6665,0.083375,0.083375,0.083375
"@BostonGlobe @Steelersdepot ""on this one"" LOL. Bill Belichick, SMH!  #DeflateGate #PantsOnFire",1,0.0,1.0,0.0,0.0,0.0
"RT @BoydOnSports: #DeflateGate #Patriots 

Coming this fall... http://t.co/O3daDXxgNY",0,0.6545,0.08637500000000001,0.08637500000000001,0.08637500000000001,0.08637500000000001
Coach #Belichick  just destroyed #DeflateGate! I wish you @Patriots haters nothing but the worst in life. #GoPats #Sensationalism #ESPN,0,1.0,0.0,0.0,0.0,0.0
"Heels of the #NFL 

RT@MikeandBilly: It's good to be bad.... how's ya balls, guy?! #Patriots #DeflateGate #SuperBowl http://t.co/4lruYmUuIv""",1,0.07547499999999999,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999
".@mrgeiger I never thought I'd say this, but could we have the Brady wearing a walking boot #SuperBowl story back instead of #DeflateGate ?",1,0.075075,0.6997,0.075075,0.075075,0.075075
#DeflateGate is still raging but Bill tells us what we all know https://t.co/6BNbaw8Rnm,0,1.0,0.0,0.0,0.0,0.0
#DeflateGate Just wondering would this season be better if women ran the NFL #randomNFLthought,0,0.6271,0.093225,0.093225,0.093225,0.093225
"RT @kalbusman: am i the first to think that that a hanz and franz ""pump you up"" commercial with tom brady would be awesome? #DeflateGate",1,0.0,1.0,0.0,0.0,0.0
RT @ldkoolj: #Deflategate #belicheck should just shut up. I guess the temperature was different on the @Colts side of the field.,3,0.084675,0.084675,0.084675,0.6613,0.084675
@bcondotta NEW RULE!! NEW RULE!!! Just in time for the Super Bowl!! #GoHawks!! #IgnoreTheNoise Hold ma dick WAY more important #DeflateGate,2,0.07794999999999999,0.07794999999999999,0.6882,0.07794999999999999,0.07794999999999999
