text,label,conf_pos,conf_neg
clotrimazol ear infect use extemporan compound num tetracain improv adher clotrimazol num topic solut treatment ear infect case report,0,0.0,1.0
clotrimazol pain report case non-adher due sever pain associ topic use clotrimazol num solut ear,1,1.0,0.0
tetracain pain instil tetracain num solut prior administr clotrimazol block pain sensat allow patient success complet antifung therapi,0,0.0,1.0
clotrimazol pain instil tetracain num solut prior administr clotrimazol block pain sensat allow patient success complet antifung therapi,0,0.0,1.0
titanium hernia repair symptomat perin hernia titanium mesh,0,0.0,1.0
titanium perin hernia repair describ applic titanium mesh perin hernia repair,0,0.0,1.0
titanium hernia perform hernia repair thin titanium mesh via perin approach three patient develop secondari perin hernia follow abdominoperin resect,0,0.0,1.0
titanium hernia sac hernia sac isol dissect titanium mesh mold place ischium coccyx support pelvic floor,0,0.0,1.0
titanium perin hernia repair success preliminari result indic titanium mesh use perin hernia repair perin approach provid rigid support pelvic floor entir surfac ensur stabil without fixat,0,0.0,1.0
aldosteron pa. hypothes measur nt-probnp could improv diagnost evalu pa. enrol num3 hypertens patient underw aldosteron renin ratio arr screen num2 underw intraven salin load test ivslt high arr,0,0.0,1.0
aldosteron hypertens hypothes measur nt-probnp could improv diagnost evalu pa. enrol num3 hypertens patient underw aldosteron renin ratio arr screen num2 underw intraven salin load test ivslt high arr,0,0.0,1.0
clonidin sinus group num2 patient undergo fess chronic sinus polyp remov enrol randomli assign receiv either oral clonidin midazolam preoper premed,0,0.0,1.0
midazolam sinus group num2 patient undergo fess chronic sinus polyp remov enrol randomli assign receiv either oral clonidin midazolam preoper premed,0,0.0,1.0
calcium mdd admixtur within specif set usp respect mdd num num2 num2 hour batch lack calcium met benchmark set pharmacopoeia respect pfat5 day prepar,0,0.0,1.0
artemisinin malaria malaria treatment recommend world health organ involv medicin deriv artemisinin activ compound extract plant artemisia annua deriv artesun,0,0.0,1.0
artesun malaria malaria treatment recommend world health organ involv medicin deriv artemisinin activ compound extract plant artemisia annua deriv artesun,0,0.0,1.0
artemisinin cytotox consid lack data regard genotox effect compound human cell object studi evalu cytotox genotox express casp3 sod1 gene cultur human hepatocellular liver carcinoma cell line hepg2 cell treat artemisinin artesun,0,0.0,1.0
artesun cytotox consid lack data regard genotox effect compound human cell object studi evalu cytotox genotox express casp3 sod1 gene cultur human hepatocellular liver carcinoma cell line hepg2 cell treat artemisinin artesun,0,0.0,1.0
artemisinin carcinoma consid lack data regard genotox effect compound human cell object studi evalu cytotox genotox express casp3 sod1 gene cultur human hepatocellular liver carcinoma cell line hepg2 cell treat artemisinin artesun,0,0.0,1.0
artesun carcinoma consid lack data regard genotox effect compound human cell object studi evalu cytotox genotox express casp3 sod1 gene cultur human hepatocellular liver carcinoma cell line hepg2 cell treat artemisinin artesun,0,0.0,1.0
resazurin cytotox test concentr num num num num2 num2 e_g/ml substanc resazurin cytotox assay concentr use genotox experi num num num2 e_g/ml gene express analysi num e_g/ml determin,0,0.392,0.608
curcumin ovarian cancer bnum2 novel monocarbonyl analogu curcumin induc human ovarian cancer cell apoptosi via activ endoplasm reticulum stress autophagi signal pathway,0,0.3869,0.6131
curcumin ovarian cancer/canc curcumin use treat sever differ cancer includ ovarian cancer clinic trial research howev role er stress autophagi therapeut effect curcumin new curcumin analogu remain unclear,0,0.0,1.0
num-methyladenine/num-ma ovarian cancer inhibit autophagi use num-methyladenin num-ma increas level intracellular misfold protein enhanc ovarian cancer apoptosi,0,0.18299999999999994,0.8170000000000001
curcumin ovarian cancer data indic er stress autophagi may play role apoptosi induc curcumin analogu bnum2 epitheli ovarian cancer cell line autophagi inhibit increas curcumin analogue-induc apoptosi induc sever er stress,0,0.20609999999999995,0.7939
apixaban bleed aristotl apixaban result num2 reduct stroke num2 reduct major bleed num2 reduct death,0,0.0,1.0
apixaban death aristotl apixaban result num2 reduct stroke num2 reduct major bleed num2 reduct death,0,0.0,1.0
apixaban stroke aristotl apixaban result num2 reduct stroke num2 reduct major bleed num2 reduct death,0,0.0,1.0
telaprevir hepat c genotyp num infect advent first-gener direct antivir agent boceprevir telaprevir chang concept treatment adult chronic hepat c genotyp num infect patient,0,0.0,1.0
cyclophosphamid vascul follow-up data rave trial shown rituximab effect immunosuppress cyclophosphamid follow azathioprin antineutrophil cytoplasm antibodi anca associ vascul,0,0.0,1.0
azathioprin vascul follow-up data rave trial shown rituximab effect immunosuppress cyclophosphamid follow azathioprin antineutrophil cytoplasm antibodi anca associ vascul,0,0.0,1.0
bortezomib aml vivo bortezomib not activ against dki aml yet liposomal-encapsul bortezomib singl agent revers downregul mir-num2b vivo induc long-term num2-day disease-fre remiss num2 dki aml mice exhibit high leukem burden start therapi yet show no sign relaps autopsi,0,0.0,1.0
bortezomib itd taken togeth data support liposom bortezomib singl agent erad mll ptd/wt flt3 itd/wt aml mous may repres power potenti cur approach high-risk human diseas,0,0.0,1.0
bortezomib aml taken togeth data support liposom bortezomib singl agent erad mll ptd/wt flt3 itd/wt aml mous may repres power potenti cur approach high-risk human diseas,0,0.0,1.0
aspirin unusu burn injuri unusu burn injuri due applic white vinegar aspirin mixtur,1,1.0,0.0
aspirin pain describ patient suffer split-thick leg burn appli self-inflict mixtur consist white vinegar aspirin prepar knee pain,0,0.0,1.0
androgen t1d begin puberti t1d group higher level shbg pua=ua0numnum3 similar androgen level control group,0,0.0,1.0
testosteron t1d higher hba1c neg effect total testosteron cft posit effect shbg level t1d boy,0,0.0,1.0
testosteron hypogonad adolesc t1d not exhibit hypogonad shown normal gonadotropin testosteron inhibin b amh level,0,0.0,1.0
testosteron t1d adolesc t1d not exhibit hypogonad shown normal gonadotropin testosteron inhibin b amh level,0,0.0,1.0
testosteron t1d howev t1d boy hba1c bmi-sd neg associ testosteron level,0,0.18320000000000003,0.8168
adenosin syncop syncop associ document paroxysm atrioventricular block reproduc adenosin num triphosph inject,1,0.6025,0.39749999999999996
atp/adenosin triphosph syncop sought investig patient syncop relationship document paroxysm atrioventricular block avb unknown mechan avb induc adenosin triphosph atp inject,0,0.21609999999999996,0.7839
atp/adenosin triphosph atrioventricular block/avb sought investig patient syncop relationship document paroxysm atrioventricular block avb unknown mechan avb induc adenosin triphosph atp inject,1,0.8093,0.19069999999999998
atp avb patient atp induc long ventricular paus relat avb mean durat num2num rang num num2,1,0.6014,0.39859999999999995
atp avb unusu behaviour could interpret abnorm suscept atp patient could consid 'atp-sensit avb,1,0.6298,0.3702
roflumilast copd roflumilast treatment copd asian popul random double-blind parallel-group studi,0,0.0,1.0
roflumilast copd roflumilast oral phosphodiesteras num inhibitor indic use treatment copd,0,0.0,1.0
roflumilast copd placebo-control double-blind parallel-group multicent phase num studi patient chines malay indian ethnic n num3 sever sever copd random num num receiv either roflumilast num3 e_g daili placebo num2 week,0,0.18259999999999998,0.8174
roflumilast diarrhea frequent report treatment-rel advers event diarrhea num num patient roflumilast placebo group respect,1,1.0,0.0
folat folat defici preval biochem folat defici defin plasma folat num nmol/l erythrocyt folat num3 nmol/l num,0,0.0,1.0
folat folat defici preval biochem folat defici new zealand adult low,0,0.0,1.0
styren ototox ototox effect exposur styren evalu also presenc simultan exposur nois use otoacoust emiss biomark mild cochlear damag,1,1.0,0.0
styren cochlear damag ototox effect exposur styren evalu also presenc simultan exposur nois use otoacoust emiss biomark mild cochlear damag,0,0.1926,0.8074
pegylated-interferon hepat c. aim evalu associ myxoviru resist protein osteopontin suppressor cytokin signal num gene polymorph combin ilnum2b assess therapi respons hepat c patient treat pegylated-interferon plu ribavirin,0,0.0,1.0
ribavirin hepat c. aim evalu associ myxoviru resist protein osteopontin suppressor cytokin signal num gene polymorph combin ilnum2b assess therapi respons hepat c patient treat pegylated-interferon plu ribavirin,0,0.0,1.0
tfa coronari heart diseas although increas report effect diet contain tfa risk factor metabol syndrom diabet mellitu coronari heart diseas observ recent year influenc intestin inflamm remain unknown,1,1.0,0.0
tfa metabol syndrom although increas report effect diet contain tfa risk factor metabol syndrom diabet mellitu coronari heart diseas observ recent year influenc intestin inflamm remain unknown,1,0.8031,0.19689999999999996
tfa inflamm although increas report effect diet contain tfa risk factor metabol syndrom diabet mellitu coronari heart diseas observ recent year influenc intestin inflamm remain unknown,0,0.0,1.0
tfa inflamm review describ pro-inflammatori effect tfa diari diet variou system disord also discuss possibl role tfa gut inflamm,1,0.8043,0.19569999999999999
crizotinib non-smal cell lung cancer drug-induc reduct estim glomerular filtrat rate patient alk-posit non-smal cell lung cancer treat alk inhibitor crizotinib,0,0.0,1.0
crizotinib anaplast lymphoma total num2 patient stage iv anaplast lymphoma kinas alk -posit non-smal cell lung cancer treat crizotinib identifi,0,0.1945,0.8055
crizotinib non-smal cell lung cancer total num2 patient stage iv anaplast lymphoma kinas alk -posit non-smal cell lung cancer treat crizotinib identifi,0,0.0,1.0
everolimu spinal cord metastasi respons subependym giant cell astrocytoma spinal cord metastasi everolimu,0,0.0,1.0
everolimu tuber sclerosi brain subependym giant cell astrocytoma sega patient tuber sclerosi report respond everolimu,0,0.0,1.0
irbesartan marfan syndrom prospect random placebo-control double-blind multicent studi effect irbesartan aortic dilat marfan syndrom aim trial studi protocol,0,0.19920000000000004,0.8008
irbesartan aortic dilat prospect random placebo-control double-blind multicent studi effect irbesartan aortic dilat marfan syndrom aim trial studi protocol,0,0.0,1.0
irbesartan marfan syndrom trial investig effect irbesartan aortic dilat marfan syndrom,0,0.20379999999999998,0.7962
irbesartan aortic dilat trial investig effect irbesartan aortic dilat marfan syndrom,0,0.18130000000000002,0.8187
irbesartan mf first clinic trial evalu arb irbesartan versu placebo reduc rate aortic root dilat mf,0,0.0,1.0
irbesartan aortic root dilat first clinic trial evalu arb irbesartan versu placebo reduc rate aortic root dilat mf,0,0.0,1.0
losartan hypertens stroke comparison effect amlodipin losartan blood pressur diurnal variat hypertens stroke patient prospect random double-blind compar parallel studi,0,0.0,1.0
amlodipin hypertens stroke comparison effect amlodipin losartan blood pressur diurnal variat hypertens stroke patient prospect random double-blind compar parallel studi,0,0.17930000000000001,0.8207
losartan acut stroke studi conduct compar bp-lower diurnal bp variat effect amlodipin losartan acut stroke patient,0,0.3942,0.6058
amlodipin acut stroke studi conduct compar bp-lower diurnal bp variat effect amlodipin losartan acut stroke patient,0,0.18789999999999996,0.8121
corticosteroid local system corticosteroid patient receiv no treatment short-term a_1 year treatment includ local system corticosteroid long-term num year treatment includ system corticosteroid second-lin immunosuppress agent,0,0.0,1.0
fluorescein cataract clinic indic correl transient wors best-correct visual acuiti includ presenc cataract pua=uanumnum2 foveal leakag fluorescein angiographi pua=uanumnum2 increas central retin thick pua=uanumnum2,0,0.0,1.0
doxorubicin hypox character spatial distribut abil th-num3 select target hypox region complement effect doxorubicin docetaxel modifi biomark distribut,0,0.0,1.0
docetaxel hypox character spatial distribut abil th-num3 select target hypox region complement effect doxorubicin docetaxel modifi biomark distribut,0,0.0,1.0
doxorubicin tumor athym nude mice bear human breast mcf-num prostat pc-num tumor treat doxorubicin docetaxel respect th-num3 alon combin,0,0.0,1.0
docetaxel tumor athym nude mice bear human breast mcf-num prostat pc-num tumor treat doxorubicin docetaxel respect th-num3 alon combin,0,0.0,1.0
dioc7 tumor biomark drug effect includ e_h2ax marker dna damag cleav caspase-num -num marker apoptosi reduct ki-num2 marker cell prolifer quantifi tumor section relat function blood vessel recogn dioc7 hypoxia recogn ef5 use immunohistochemistri,0,0.0,1.0
dioc7 hypoxia biomark drug effect includ e_h2ax marker dna damag cleav caspase-num -num marker apoptosi reduct ki-num2 marker cell prolifer quantifi tumor section relat function blood vessel recogn dioc7 hypoxia recogn ef5 use immunohistochemistri,0,0.0,1.0
doxorubicin hypox e_h2ax express num2 min cleav caspase-num -num num2 hr doxorubicin docetaxel decreas increas distanc tumor blood vessel minim express hypox region maximum reduct kinum2 level observ region closest vasculatur num2 hr,0,0.0,1.0
docetaxel hypox e_h2ax express num2 min cleav caspase-num -num num2 hr doxorubicin docetaxel decreas increas distanc tumor blood vessel minim express hypox region maximum reduct kinum2 level observ region closest vasculatur num2 hr,0,0.0,1.0
doxorubicin tumor e_h2ax express num2 min cleav caspase-num -num num2 hr doxorubicin docetaxel decreas increas distanc tumor blood vessel minim express hypox region maximum reduct kinum2 level observ region closest vasculatur num2 hr,0,0.0,1.0
docetaxel tumor e_h2ax express num2 min cleav caspase-num -num num2 hr doxorubicin docetaxel decreas increas distanc tumor blood vessel minim express hypox region maximum reduct kinum2 level observ region closest vasculatur num2 hr,0,0.0,1.0
doxorubicin tumor th-num3 given num hr doxorubicin docetaxel increas dna damag apoptosi throughout tumor compar chemotherapi alon,0,0.0,1.0
docetaxel tumor th-num3 given num hr doxorubicin docetaxel increas dna damag apoptosi throughout tumor compar chemotherapi alon,0,0.19830000000000003,0.8017
doxorubicin hypox given doxorubicin docetaxel th-num3 complement enhanc anticanc effect perivascular hypox region also increas toxic,0,0.0,1.0
docetaxel toxic given doxorubicin docetaxel th-num3 complement enhanc anticanc effect perivascular hypox region also increas toxic,1,1.0,0.0
doxorubicin toxic given doxorubicin docetaxel th-num3 complement enhanc anticanc effect perivascular hypox region also increas toxic,1,0.8028,0.19720000000000004
docetaxel hypox given doxorubicin docetaxel th-num3 complement enhanc anticanc effect perivascular hypox region also increas toxic,0,0.0,1.0
epinephrin prostat cancer recent report show stress inhibit apoptosi prostat cancer cell via epinephrine/beta2 adrenerg receptor/pka/bad pathway,0,0.0,1.0
paradichlorobenzen multipl sclerosi multipl sclerosi diseas progress paradichlorobenzen tale mothbal toilet cleaner,0,0.0,1.0
adriamycin gastric cancer knockdown mdr1 increas sensit adriamycin drug resist gastric cancer cell,0,0.0,1.0
atp gastric cancer multipl drug resist num/p-glycoprotein mdr1/p-gp contribut drug resist via atp-depend drug efflux pump overexpress mani solid tumor includ gastric cancer,0,0.0,1.0
adr/adriamycin gastric cancer investig role mdr1 knockdown drug resist revers knock mdr1 express use shrna drug resist gastric cancer cell examin consequ regard adriamycin adr accumul drug- sensit,0,0.0,1.0
rifampicin tuberculosi rifampicin mono-resist tuberculosi franc num4-num4 retrospect cohort analysi,0,0.0,1.0
rifampicin tuberculosi rifampicin resist risk factor poor outcom tuberculosi,0,0.18189999999999995,0.8181
rifampicin tb/tuberculosi therefor sought describ characterist manag rifampicin monoresist rmr tuberculosi tb franc,0,0.0,1.0
alcohol hiv-coinfect standard questionnair use collect basic demograph data region birth histori tb hiv-coinfect alcohol use antituberculosi treatment,0,0.0,1.0
alcohol tb standard questionnair use collect basic demograph data region birth histori tb hiv-coinfect alcohol use antituberculosi treatment,0,0.0,1.0
alcohol hiv-coinfect patient secondari rmr like alcohol abus p numnum2 hiv-coinfect p numnum2,0,0.0,1.0
alcohol alcohol abus patient secondari rmr like alcohol abus p numnum2 hiv-coinfect p numnum2,0,0.0,1.0
lutein toxic new dye vitreoretin surgeri compris solubl lutein/zeaxanthin num brilliant blue numnum3 advantag compar dye current use chromovitrectomi show no sign toxic num month follow-up,0,0.0,1.0
lutein epiretin membranes/erm evalu feasibl safeti dye solubl lutein/zeaxanthin lz num brilliant blue bb numnum3 improv remov vitreou epiretin membran erm intern limit membran ilm human,0,0.0,1.0
brilliant blue epiretin membranes/erm evalu feasibl safeti dye solubl lutein/zeaxanthin lz num brilliant blue bb numnum3 improv remov vitreou epiretin membran erm intern limit membran ilm human,0,0.0,1.0
zeaxanthin epiretin membranes/erm evalu feasibl safeti dye solubl lutein/zeaxanthin lz num brilliant blue bb numnum3 improv remov vitreou epiretin membran erm intern limit membran ilm human,0,0.0,1.0
tenofovir hiv-infect switch virolog suppress hiv-infect adult low bmd take rpi tenofovir raltegravir safe significantli improv hip spine bmd reduc marker bone turnov num2 week,0,0.0,1.0
gaba neuron death gaba receptor dephosphoryl follow intern coupl neuron death vitro ischemia,0,0.39959999999999996,0.6004
gaba ischemia gaba receptor dephosphoryl follow intern coupl neuron death vitro ischemia,0,0.1825,0.8175
oxygen oxygen-glucos deprivation/ogd report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.0,1.0
gaba ischemia report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.0,1.0
gaba oxygen-glucos deprivation/ogd report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.0,1.0
glucos oxygen-glucos deprivation/ogd report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.0,1.0
glucos ischemia report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.19940000000000002,0.8006
oxygen ischemia report downregul gaba receptor gaba r express affect mrna protein level gaba r subunit hippocamp neuron subject oxygen-glucos depriv ogd vitro model ischemia,0,0.0,1.0
gaba brain ischemia similar alter abund gaba r subunit observ vivo brain ischemia,0,0.0,1.0
gaba ogd ogd reduc interact surfac gaba r scaffold protein gephyrin follow clathrin-depend receptor intern,0,0.0,1.0
gaba ischem express phospho-mimet mutant gaba r e_3 subunit prevent receptor intern protect hippocamp neuron ischem cell death,0,0.0,1.0
gaba brain ischemia gaba r phosphoryl might therapeut target preserv synapt inhibit brain ischemia,0,0.0,1.0
cilostazol lymphedema studi investig whether cilostazol potenti prolifer lymphat vessel improv lymphat function use human lymphat endotheli cell lec mous lymphedema model,0,0.0,1.0
cilostazol lymphedema oral administr cilostazol tail lymphedema examin mous model,0,0.38349999999999995,0.6165
cilostazol lymphedema oral administr cilostazol also decreas lymphedema tail wild type mice,0,0.0,1.0
cilostazol lymphedema cilostazol promot growth human lec improv lymph flow lymphedema two differ mous lymphedema model,0,0.19310000000000005,0.8069
cilostazol lymphedema result suggest cilostazol would promis agent treatment lymphedema,0,0.0,1.0
restylan hypersensit no inflammatori hypersensit reaction restylan occur,0,0.19979999999999998,0.8002
restylan hypersensit repres largest seri date use restylan no hypersensit granulomat reaction observ,0,0.0,1.0
glucos metabol syndrom broad-rang effect fxe may due uniqu composit profil could use prevent metabol syndrom character obes insulin resist glucos intoler hypertriglyceridemia elev blood pressur,0,0.0,1.0
glucos obes broad-rang effect fxe may due uniqu composit profil could use prevent metabol syndrom character obes insulin resist glucos intoler hypertriglyceridemia elev blood pressur,0,0.0,1.0
glucos hypertriglyceridemia broad-rang effect fxe may due uniqu composit profil could use prevent metabol syndrom character obes insulin resist glucos intoler hypertriglyceridemia elev blood pressur,0,0.0,1.0
glucos glucos intoler broad-rang effect fxe may due uniqu composit profil could use prevent metabol syndrom character obes insulin resist glucos intoler hypertriglyceridemia elev blood pressur,0,0.1795,0.8205
dexamethason alveolar nerv solut dexamethason num mg/num ml drawn syring pour directli distal segment expos inferior alveolar nerv split num ml pour nerv immedi start fixat,0,0.0,1.0
dexamethason alveolar nerv local applic dexamethason expos inferior alveolar nerv bsso not recommend,0,0.0,1.0
aspirin respiratori diseas clinic cours patient aspirin-exacerb respiratori diseas predict prognosi,1,1.0,0.0
aspirin respiratori diseas studi aim identifi prognost factor aspirin-exacerb respiratori diseas compar clinic genet data clinic cours,0,0.3921,0.6079
aspirin respiratori diseas baselin feva lower lung function treatment clinic factor indic poor prognosi aspirin-exacerb respiratori diseas,1,0.7883,0.2117
aspirin lower lung function baselin feva lower lung function treatment clinic factor indic poor prognosi aspirin-exacerb respiratori diseas,1,0.6118,0.3882
aspirin bronchial hypersensit g allel ccr3 -num3t g associ persist bronchial hypersensit aspirin,1,0.8137,0.18630000000000002
clopidogrel decreas maadp decreas maadp odd ratio numnum2 increas percent inhibit platelet clopidogrel numnum2 lower bodi mass index bmi numnum2 significantli associ elev ctd,0,0.2037,0.7963
octreotid chylou ascit chylou ascit living-donor liver graft effect treat child octreotid,0,0.0,1.0
bisphosphon metastasi medic treatment breast cancer bone metastasi bisphosphon target drug,0,0.0,1.0
bisphosphon breast cancer medic treatment breast cancer bone metastasi bisphosphon target drug,0,0.0,1.0
cisplatin apoptot cytotox lung cancer cell knockdown rip1 substanti increas cisplatin-induc apoptot cytotox associ robust jnk activ,1,0.8138,0.18620000000000003
cisplatin lung cancer lung cancer cell knockdown rip1 substanti increas cisplatin-induc apoptot cytotox associ robust jnk activ,0,0.3758,0.6242
cisplatin cytotox importantli ectop express mkp1 effect attenu cisplatin-induc jnk activ cytotox,1,0.607,0.393
nac/n-acetylcystein substanc abus disord conduct first systemat literatur review clinic trial n-acetylcystein nac treatment substanc abus disord addict behavior,0,0.0,1.0
nac/n-acetylcystein addict behavior conduct first systemat literatur review clinic trial n-acetylcystein nac treatment substanc abus disord addict behavior,0,0.0,1.0
nac addict behavior inclus criteria review clinic trial use nac treatment disord relat substanc use and/or addict behavior limit text english spanish french,0,0.0,1.0
cocain cannabi depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
nac addict studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
methamphetamin patholog gambl studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
methamphetamin cannabi depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
nicotin depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.1955,0.8045
nac patholog gambl studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.39080000000000004,0.6092
cocain patholog gambl studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
nac depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.1904,0.8096
nicotin cannabi depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
cocain addict studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
nac cannabi depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.18979999999999997,0.8102
methamphetamin depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.1895,0.8105
nicotin patholog gambl studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.0,1.0
nicotin addict studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,0,0.3952,0.6048
cocain depend studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,1,0.7809999999999999,0.21900000000000008
methamphetamin addict studi evalu role nac cocain depend three studi cannabi depend two studi nicotin depend two studi methamphetamin addict one studi patholog gambl one studi,1,0.7896,0.21040000000000003
nac cannabi depend studi analyz suggest potenti role nac treatment addict especi cocain cannabi depend,0,0.0,1.0
cocain cannabi depend studi analyz suggest potenti role nac treatment addict especi cocain cannabi depend,0,0.0,1.0
nac addict studi analyz suggest potenti role nac treatment addict especi cocain cannabi depend,0,0.0,1.0
cocain addict studi analyz suggest potenti role nac treatment addict especi cocain cannabi depend,1,0.6075,0.39249999999999996
vancomycin bacteremia identif tempor cluster risk factor bacteremia nosocomi vancomycin-resist enterococci,0,0.0,1.0
vancomycin bacteremia studi aim evalu differ methodolog address evolut nosocomi bacteremia vancomycin-resist enterococci vre hospit set,0,0.0,1.0
paliperidon palmit hallucin studi suggest risperidon long-act inject paliperidon palmit long-act inject may use treatment dd patient specif nonpromin hallucin,0,0.0,1.0
risperidon hallucin studi suggest risperidon long-act inject paliperidon palmit long-act inject may use treatment dd patient specif nonpromin hallucin,0,0.0,1.0
glucos diabet assess impact use autom bolu advisor integr blood glucos meter time frequenc adjust insulin therapi paramet set whether avail technolog would increas blood glucos test strip util diabet patient treat multipl daili insulin inject mdi therapi,0,0.21309999999999996,0.7869
glucos multipl daili insulin injection/mdi assess impact use autom bolu advisor integr blood glucos meter time frequenc adjust insulin therapi paramet set whether avail technolog would increas blood glucos test strip util diabet patient treat multipl daili insulin inject mdi therapi,0,0.0,1.0
imiquimod lm reflect confoc microscopi rcm noninvas method not valid monitor treatment lm imiquimod,0,0.0,1.0
imiquimod lm sought evalu use inaevivo rcm accur monitor respons lm nonsurg treatment topic imiquimod,0,0.0,1.0
imiquimod lm inaevivo rcm evalu use accur monitor respons lm nonsurg treatment topic imiquimod patient surgeri contraind,0,0.0,1.0
imatinib gastrointestin stromal tumor pubm search use phrase 'gastrointestin stromal tumor 'imatinib c-kit,0,0.0,1.0
warfarin postop complic three group continu cw discontinu dw case-match control c not warfarin therapi compar oper detail postop complic,0,0.0,1.0
donepezil alzheim 's diseas drug use treat alzheim 's diseas includ acetyl cholinesteras inhibitor achi donepezil rivastigmin galantamin nmda receptor antagonist memantin,0,0.0,1.0
galantamin alzheim 's diseas drug use treat alzheim 's diseas includ acetyl cholinesteras inhibitor achi donepezil rivastigmin galantamin nmda receptor antagonist memantin,0,0.0,1.0
memantin alzheim 's diseas drug use treat alzheim 's diseas includ acetyl cholinesteras inhibitor achi donepezil rivastigmin galantamin nmda receptor antagonist memantin,0,0.0,1.0
rivastigmin alzheim 's diseas drug use treat alzheim 's diseas includ acetyl cholinesteras inhibitor achi donepezil rivastigmin galantamin nmda receptor antagonist memantin,0,0.0,1.0
nmda alzheim 's diseas drug use treat alzheim 's diseas includ acetyl cholinesteras inhibitor achi donepezil rivastigmin galantamin nmda receptor antagonist memantin,0,0.0,1.0
memantin bradycardia littl known cardiovascular effect memantin report bradycardia reduc cardiovascular surviv associ use,1,0.6221,0.3779
salicyl bronchial asthma drug choic patient not treat non-steroid anti-inflammatori drug nsaid peopl bronchial asthma peptic ulcer diseas hemophilia salicylate-sensit peopl children num2 year age pregnant breastfeed women,0,0.0,1.0
salicyl ulcer diseas drug choic patient not treat non-steroid anti-inflammatori drug nsaid peopl bronchial asthma peptic ulcer diseas hemophilia salicylate-sensit peopl children num2 year age pregnant breastfeed women,0,0.0,1.0
salicyl hemophilia drug choic patient not treat non-steroid anti-inflammatori drug nsaid peopl bronchial asthma peptic ulcer diseas hemophilia salicylate-sensit peopl children num2 year age pregnant breastfeed women,0,0.0,1.0
ranirestat diabet neuropathi evalu ranirestat treatment diabet neuropathi,0,0.0,1.0
ranirestat diabet object evalu summar provid expert opinion statu ranirestat emphasi pharmacokinet context potenti effect prevent/treat diabet complic,0,0.21230000000000004,0.7877
ranirestat diabet neuropathy/diabet qualit systemat literatur search pubm novemb num4 use mesh term aldos reductas inhibitor diabet neuropathi as-num4 ranirestat diabet complic pharmacokinetics/pharmacodynam identifi relev public limit human rodent mous rat english-languag studi,0,0.0,1.0
ranirestat neuropathi trial subject newli diagnos neuropathi along identif object biomarkers/measur efficaci critic identifi real valu effect ranirestat,0,0.0,1.0
hydrocortison cush 's syndrom high preval psycholog morbid maladapt person well impair qualiti life qol observ patient without hydrocortison depend follow cure cush 's syndrom,0,0.22030000000000005,0.7797
hydrocortison compuls howev strong consist posit associ daili hydrocortison dose preval maladapt person trait inum ident problem cognit distort compuls restrict express callous opposition reject conduct problem social avoid narciss insecur attach p numnum2,1,0.6096,0.39039999999999997
