text,crowd_label,conf0,conf1
"Captain Kirk is transporting Shakespearean acting group led by Anton Karidian to Benecia Colony on Planet Q.Prior to arrival, Dr Thomas Leighton contacts Kirk wishing to inform him of a new synthetic drug he created, but instead tells him that Karidian is really Kodos the Executioner, tyrant of Tarsus IV, responsible for 4,000 deaths, including members of both Kirk's and Leightons family. The execution of 4,000 people by Kodos justified because of a food shortage and Kodos applied his own personal theory of eugenics to decided who lived and died. Dr Leighton is found murder and Kodos is the lead suspect. Riley is found poisoned near engineering, but McCoy is able to reverse out the poison from the blood. Spock uses the computer to determine Karidian and Kodos are the same person using opportunity and proximity of Kodos to the nine eye witnesses as proof. However, voice match fails becauses of Kodos injuries, a close match but not decisive. Kirk's charater is very undecisive. Spock should have confront Kirk and said, ""What is up with your brain? Why so much caution?"" Kodos kill members of Kirk family and one would think Kirk would have be in wrath, seeking revenge. Instead Spock, not Kirk, is the outspoken character and is determined to prove that Karidian is Kodos. Strange considering Kirk has never been one for proof, he often acts on intution. Kirk wants proof and answers. Kirk secret plots too get the truth and has another captain fake engine problems, so the enterprise can pick up the acting crew and bring Kodos closer. Spock must have thought Kirk was out of his Vulcan mind and probably wanted Kirk to have the ""whole crew arrested"". However, Kirk wants evidence before imprison the criminal and pressing charges. So, Kirk brings the devil into his backyard in an attempt to get his answers.The daughter Lenore is the one behind the assassinations of the nine witnesses. Lenore accidentally shoots Karidian in a confrontation with Kirk and she goes mad. Lenore acts innocent, seduces Kirk, but all this is a facade for murder. Lenore has an obsession with her fathers tutelage. Kodos is an archtyrant type. As a tyrant, Kodos is Hilter ruthless, following a demented logic, and involves himself in mass executions of 4,000 people. While in power, Kodos was cruel and feared; once out of power, he faded into civilization undetected, living a double life. Kodos seems to live a blameless life: no suffering for his crimes, and no pentitence for his evils. Everyone thinks Kodos is dead, burnt beyond recognition. This Archtyrant masterful planned his exit and mysterously survived. Hyper-paronia forces his Lenore to lauch an assassination attempt removing an possiblity of detection by nine eye witnesses, included in the nine is Kirk; and despite the fact the murders too place 20 years ago without undetection, all this time. Kirk escapes a phaser set on overload in his quarters.If Hitler were alive today, would he be so easily undetected. Probably not, super ego would push Hilter back out into the lime-light. Kodos was different, he secret plotted to destroy people, Leighton privately discloses to Kirk, the terrible secret.",0,0.9828352419894772,0.017164758010522845
"I remember first watching this movie with my parents shortly after it came out on video. I was not a fan of baseball and basically thought I'd hate it. Wow was I ever wrong. I absolutely loved the movie. And the music is beautiful. James Horner outdid himself in this movie.Well when I saw that the two disc anniversary edition was coming out I ordered it right away. The bonus features are great. There's a story on how the movie came to be, a biography on W.P. Kinsella (the author of the book), commentary, and much more.But those features on the DVD are not why I bought it; I bought it because this movie is just incredible. It makes you believe that the impossible really can happen. The messages that Ray (Kevin Costner) gets give me the chills...the way in which they are delivered is great. 'If you build it, he will come,' 'Ease his pain,' and 'Go the distance.' Well this movie certainly went the distance.The music is what really makes the movie great. The music we hear towards the end of the movie give me the chills and it just makes me cry...in a good way. You don't have to like baseball to like this movie. This is a movie with a very special message. I highly recommend it to anyone. You will love it",0,1,1.0157214703987938e-210
"This is a great film- I wish it had a great score to go with it. Neil Brand is a fine and talented composer, but in my opinion this score is all wrong. It's too modern for the period, too brassy, too loud, and sounds fake. This is all unfortunate because I heard Brand improvise a piano score to this film several years ago, and it was great. I'm still giving this five stars because of the quality of the picture",0,1,2.1475303258411608e-72
"I can't believe the other reviewers were reviewing the same dvd. This is a great movie, don't get me wrong. It's Kurasawa, after all. My one star is for the people at Mei Ah who put out this dvd. Whoever did the subtitle translation did not speak English well enough to graduate from a level one ESL class. The subtitles are truly terrible, sometimes bizarre, and I thought at times I was dreaming I was watching a Monty Python skit. Alas, I was not; this was for real. Such a shame",0,1,1.240951771043149e-37
This is my favorite Stephen King book turned movie.I still cover my eyes through this one!,1,1.4143441364196933e-07,0.9999998585655864
i have watch all 6 seasons and they are great... buy e,0,1,1.7050509497455882e-31
"Are we ever ready when love comes? When it comes, do we know it is love? These are some of the questions this movie answers. Using music with lyrics that touch your heart, the movie explores three relationships in different levels. Worth watching",0,1,4.1532531025783875e-100
"At the beginning of this long film the audience sees a spectatcular view red dirt and red mountains of Burma, which is very significant because, if one is familiar with Buddhist tradition, the dust symbollizes the mortal world of suffering and it represents what one wants to brush off if one desires to follow the path of the Buddha. After seeing the bleak terrain, the audience is introduced to a small contigent of soldiers led by Captain Inoue a former music teacher. In order to keep his troops spirits up, the Captain teaches his men how to sing with varying degrees of success. His most gifted soldier is Mizushima, who has taught himself how to play a Burmese Harp which he has mastered quite skillfully. Trudging along the harsh landscape, The soldiers find shelter and food in a small village. The villagers feed and shelter them, but when the soldiers want to perform a song for them, the villagers turn their backs on the troops. Later they learn that Japan has ceased fighting. Captain Inoue and his men peacefully turn themselves over to the British. However, other pockets of Japanese soldiers are still fighting. Captain Inoue asks Mizushima to inform one group of soldiers to stop fighting and give themselves up. After talking with the British Colonel, who gives Mizushima thirty minutes to make peace with the Japanese, Mizushima speaks with the commander of the Japanese forces, but instead of giving up, they fight to the bitter end and are completely wiped out by the British. Mizushima survives, but is seriously injured. He is discovered by a Buddhist monk who nurses him back to health. One day, while taking a bath, Mizushima's clothing is stolen, so he dones the robes of a Buddhist monk and also shaves his hair. He travels around and is given food by devout Buddhist people. At this point Mizushima's main goal is to reach Mudon and be reunited with his unit, but after seeing hills made of the bodies of deceased Japanese soldiers and funeral ceremonies performed by the British for fallen Japanese soldiers, he takes a new path to bury the bones of his fellow soldiers. However, his old friends have not forgotten him... This movie is based on Takeyama Michio's 1946 novel of the same name, which has come under some serious criticism because of its portrayal of the Japanese soldiers as a basically happy bunch victimized by the Britsh, when in fact the Japanese brutalized Burma, China, Manchuria, and several other countries. However, this film was created some ten years after the novel and was directed by Ichikawa Kon, a humanist director. So, when you watch the film take it with a grain of salt, but don't let the salt get into your eyes and keep you from enjoying this film.",0,1,4.190250152036263e-34
"What a great movie! Erotic and scary at the same time. Talk about the ultimate in voyeuristic tendencies. This film has it. The ending will totally surprise you, though. It did me",0,0.9999999999999989,1.0287325665674952e-15
I have watched this movie over and over and laugh so hard every time I watch it! It is so much fun!,0,1,3.731106390989942e-45
"Pity the poor mall punks.Seems like any dink with a Hot Topic frequent buyer card and a labret piercing can be ""punk"" these days...well kids, I'll be quite honest with ya...you have it easy.Do yourself a favor...hell, do ALL of us a favor...take a look at your CD collection and if ANY of the bands therein have been in any sort of rotation on the music video channel of your choice....THROW THEM OUT.Then go buy this DVD and see what punk was, is and always will be about.You see kids, ""back in the day"", as we old timers like to refer to it, being a punk wasn't exactly the ""hip"" thing to be...you got your ass kicked by just about everyone.Jocks, cops, rednecks...being a punk was a dangerous prospect....shows were often broken up by the police...it was violent, vital and very real.This DVD is just a gimpse into that era.An era that changed the way the world looked to a whole lot of us.I was a suburban kid...bands like The Clash, The Sex Pistols and The Damned opened my eyes to a whole different segment of society that I never knew existed.So take some time and learn a little about the history of ""The Only Band That Matters""...you'll be better for it.For us older types...this DVD is an amazing document.The live footage is great...the interviews are entertaining...and, frankly, seeing Joe Strummer talk about the history of the band brought a little tear to my eye.The bonus footage is killer too.Anyone who calls themselves a fan probably already owns this disc...but for those who want to discover more about a band that important to so many, it's a must see",0,1,2.5848274923884034e-64
"As a drummer in high school who played jazz in the early 60s, I highly recommend this DVD. After the Beatles came out bands started popping up all around my home town and I realized I could make money playing rock. When learning MOTOWN songs I thought the singers were good but always wanted to know who played the music behind them; they were fantastic but never mentioned. Now I know who they were. Now I know who made up the ""My Girl"" lick! Joan Osborne singing ""Heat Wave"" is worth the price of the DVD! This is MUST viewing for anybody who played in bands in the 60s or 70s. The Funk Brothers finally get recognition! If I could rate this DVD higher than 5 stars I would. The bonus features are better than the movie",0,1,4.543147701517159e-130
"I served as an army intelligence officer in Berlin and in West Germany during the Cold War. Whenever I'm feeling nostalgic and I want to time-travel back to the Cold War 1960's, I turn on Funeral In Berlin. The film has wonderful shots of the Berlin Wall and West Berlin during this time. Michael Caine's Harry Palmer is a mirror image of thousands of intelligence personnel who have had to battle incompetent bureacracy while still trying to accomplish the mission at hand. Watch this one",0,1,3.3846698366274444e-88
"I've seen this several times over the years and still can't make sense of why it's such a favorite. The acting is subpar, the drama cheesy and in my opinion as an active duty sailor, fails quite miserably to capture the true spirit of being in the Navy. To think that lunatic Tom Cruise practically built a career off of this garbage...sigh..",0,1,7.422221533991055e-203
"I grew up watching the doctor on PBS back in the Tom Baker era, so I was overjoyed to hear that the BBC was restarting the series. Suffice it to say that season 1 was everything I could hope for and more",0,1,1.0858736118708317e-122
"First of all, yes, this film was made in Vancouver, with only a few shots of the Manhattan skyline. When Golden Harvest was making this film, they had to try their best to shoot at angles that didn't show any mountains, and they had to paint grafitti each day and unpaint it each night. Then Jackie Chan told them to simply forget all of that and focus on the action.Well, action was what they focused on the most indeed. It sure is funny to see how the Chinese thought of the United States at this time, because what you see in this film are hippies that drive around in trucks full of beach balls. You also get multi-ethnic gangs trashing places (seriously, the gang has a Native American with pigtails and a frayed jacket! That's almost offensive). You have fat cops that just sit around smoking cigars. You have random, small-crowd rock concerts where everyone is dressed up in animal suits! Bizarre indeed.As for the actions, this film has some of his best. The first fight scene in the grocery store is supurb, and graceful, using his jacket to dispatch enemies, and endlessly hitting the same guy in the nose over and over. He takes on the entire gang in a back alley before getting cornered, very impressive. This leads to a scene where he's being chased around the streets of New York, where the entire gang, on motor cycles, try to run him over, and Jackie must rely on his ability to run like the wind and climb like a monkey. He also does a dangerous stunt where he jumps from the roof of a parking garage onto a fire escape of another building. No harness or wiresupport! The fight scene at the gang's hideout is also one his best, using whatever object he can get his hands ont, and very acrobatic. Also, Jackie Chan has to cling to a hovercraft while it drives on water and land! Some of this was done on a broken ankle!If this DVD was uncut and undubbed, and had the original score, I'd give it a total of three stars. Unfortunately, for a so-so film, New Line makes it worse. Some of the dubbing is very bad. It seems as if New Line dubbed some of the original English dialouge also. Only very, very little of the original Cantonese dialouge is there. Also, the film's original score has been redone to a more orchestrated score with slight rock. Many, many scenes were cut from the original movie. Not only that, but some of the action scenes were cut too. Try and find an uncut version out there. This DVD you should stay away from",0,1,3.586709525760542e-106
At first I thought this was the new one and almost gave a bad review.The new version is not worth watching.Buy this one in 3D if you can still find it.It is worth wearing the glasses,0,1,1.114676683734245e-77
"I first saw this movie some years ago but only seriously started reading about Shakespeare, his life and times since then. Recently I had the opportunity to see the movie again, this time on DVD. The movie, although an imaginative creation, is well rooted in historical realities. Shakespeare was a commercial artist in commercial theatre, Shakespeare's plays were the popular entertainment of his day, the City of London regularly threatened the 'low brow' theatre entertainment industry with closure, Shakespeare often wrote parts for his favourite actors and his theatre's stars. All these aspects are illustrated in this rollicking screen play. And it leaves us with the question, surely Shakespeare must have been in love to write of love so passionately. This irreverent production is actually uplifting. Shakespeare was probably the greatest artist of all time, but he wasn't an inhabitant of some ethereal Mount Olympus, he and his work is down to earth. That's what makes him and his work great",0,0.9999928091178477,7.1908821522102375e-06
"The movie did have some funny parts, but was not up to Mel Brooks standards. Young Frankenstein, it was not. Not a movie for children under 18. Simply one of those movies where great talent was wasted",0,1,1.1189535698526423e-172
Hysterically funny perspective on transitioning from high school to adulthood. John Cusack delivers a terrific performance as does Minnie Driver and Joan Cusack.,0,1,2.2622641574789007e-65
This is really irritating! This show (at least in the early years) is as good as any show ever was! The fact that the studio is too cheap to pay for the rights to the music is ridiculous! To add insult to injury the picture and sound are bargain basement quality! I think everyone who bought this or any other show that has been altered should return the shows for a full refund. Let the cheapskate studio eat the loss instead of making the fans digest this SH**,0,1,0
"The name is Burton, Jack Burton. Fun, action, adventure. If you have not seen this movie, I highly recommend it. Jack Burton belongs up there with Jack Sparrow, Indiana Jones, and Han Solo. When the movie came out, I had hoped for the futher adventures of Jack Burton. Maybe someday someone will write them, for now, all we can do is keep a list of favorite Jack Burtonisms ""Its all in the reflexes.""",0,1,7.181438860048001e-61
"Instead of settling for four episodes, including a retread of what's already been released, go for the recently-released volumes. Each volume (as of this writing, two are on the market and the third is being released next month) contains 23 episodes. Every episode, I believe. All in order. You don't miss out. You get every story you remember as a kid (or a younger adult ... you geeks know who you are). More for your money, folks. You won't be disappointed",0,0.5368577515186654,0.4631422484813346
I enjoyed The Abbott & Costello Show very much. I never tire of their comedy. The quality of the DVD as to the B&W picture and sound was also excellent.PNF - Californi,0,1,1.2857589773285616e-103
"Van fans, this is the real deal. An incredible performance by Van with an exceptional band. The horn section of Pee Wee Ellis and Mark Isham are worth the price alone.This might be the best $15 I ever spent. I would have spent $150 if I had to. Most of us will probably never get a chance to see Van live in a setting like this but thankfully we have these videos for posterity. My comments are about the 1980 performance",0,1,0
".......... Ok i was watching the ''HBO'' when this movie came on. Im like what is this crap. Smell ya later. But then i decided to wait a tad bit longer. The best choice i ever made. It was SOOO GOOOD. The acting was great. Charles you nailed it. Like when you would grunt and growl, it reminded about this girl i know. See i steped on here shoe and she said WWWWEEEEEEEEEEE!!!. I mean it was like a pig squeling. So i did it again. Same response WWWWEEEEEEEEEEEEEEEEEEEEEEE!!!!. I kept doing it until i tirerd her out. She fell asleep standing up. She used her large roles of fat to support her fat head. Ok that was a little off the subject but still i had to get it off my chest. But yea this movie is great and uhh yea go BUY IT NOW! And so i give this movie 5 ugggs and grunts out of 5.",0,1,1.5350012483923129e-56
"One of the best anmaited Batman movies, Mask of the Phantasm brings history to the characters like no other movie has. It begins with Bruce Wayne foiling some robber, but he they weren't afriad of him, so he tries to come up with a way to do that. He goes through alot of ways to do this too. He just dosen't come up the bat first off. But along the way he meets the lovely Andre Beoument, and falls in love. He then tries to get our of the vow he made to his parent's to stop crime. But she leaves him and he finds the cave under his house and comes up with the Batman persona. Fast foward to the present and we see Ms. Beoumont comming back into town, a Phantasm killing mob members, Batman taking the blam and The Joker blowing up have the city. With out a dought a buy. I bought this when it first came out on VHS and it came with the graphic novel adaptation. If you can find that it's intresting to see how them compare. All the actors from the TV series are here, with Mark Hamill giveing the best performance of his life as The Joker. The only person who can best Jack Nickleson in the role",0,1,1.2914928264508926e-76
"If you aren't aware of Baby Einstein...you're living under a rock!! My baby actually ""watched"" this at 6 weeks!! As a person who works with children who are developmentally challenged, I highly recommend this video. In my opinion, all babies should watch this once a day to help stimulate brain development!",0,1,8.74330525670099e-35
"This movie shows the lack of choices the Japanese women face in the post war era. The sense of frustration and uncertainty is beautifully protrayed. Mama, a worker at a bar, essentially has two choices as she's growign older. Own her own bar or get married. She has people offerning to marry her and she has an older man offering her money so she can start her own bar if they can ""get closer"" I liked the movie as in it was effective in protraying a sense of frustration. Mama must drink liquor that she does not want and buy expensive clothes & purfume that she does not want in order to stay in the business. As the movie shows, there are no other options besides marriage and being a bar hostess for mama. It is definatly not a ""feel good"" movie but I feel that it puts light to a shameful aspect of a socity not providing its women with enough options or freedom",0,1,2.6675579269113485e-36
I rec'd the item in just a couple of days and was very pleased with the service.. Keep up the good work!!!!!!!!,0,1,2.335945343243846e-25
"GREAT STUFF! This film and the music is very much like James Bond. This is even better than all the James Bond films combined! Highlights: the ladder fight scene and of course the skateboard chase. this chase is like James Bond's but only it ends better because he jumps off a cliff, grabs a helicopter, the helicopter gets exploded, Jackie lets go, lands into an ice frozen pond and stays under water for about 30/40 seconds. Jackie almost died of hypothermia in this stunt",0,1,6.606967578567432e-57
This was my last purchase from this series/boxed set and I'm thrilled with each and every one of them. An item I'm proud having on my bookshelf,0,0.6305025201572635,0.3694974798427365
"First things first the moive suck ass, this SUCKS EVEN MORE ASS!Dumb animation ever! Dumb story! Dumb secenes that donot I repeat DONOT make any bit of damn sence! AVIOD AT ALL COST",0,1,3.1602465120921756e-37
A funny show with lots of insights into elderly care and issues,0,1,5.73997907304022e-82
"My anticipation is so great that I can hardly contain myself. I'm counting down the days, no, the minutes till it arrives at my doorstep. When it does, I fear that I just may very well keel over with a heart attack and die I won't be able to stand it. I can only hope my poor heart will hold out long enough for me to actually watch the movies. I will be so happy then.",0,1,4.463508875895865e-50
"I know that if you are looking into getting these cables, you are mostly likely just interested in using them for Gamecube. BUT, were you aware that these cables are fully functional with N64 as well as SuperNES? Up until the Wii, Nintendo never change the A/V connector on the back of there systems. (Except NES, it used mono standard RCA style A/V output) I am using these cables not for my Gamecube, but for my N64 nd SuperNES, and it looks GREAT. Well, as great as old school systems can look, you'd be amazed what the old cable antena connection signal hid, it almost blurred it into looking better, lol. What I am saying is if you are serious old school gamer and a videophile, your going to want to consider these cables.",0,1,4.743519291548734e-81
"Didn't seem to make the FM reception any better, except for the fact that when I was trying to get the classical station from NYC, to my horror, I got loud and clear, the local Christian station. Not what I wanted. The AM reception was completely gone; I went back to the antenna which came with the Onkyo tuner, which sort of works. I didn't have much luck with the ""pin the dot"" tuning system. More gain just made it more static-y (with more pain).Bottom line will be an attempted return to CC; we'll see how that goes",0,1,7.491178941316765e-42
"I don't know if the cartridge is dry, but it is not printing properly, unlike the previous cartridges we bought from you",0,1,4.908395958286145e-112
"I got one few months ago, canceled cable service, now I am watching over-the-air, and most importantly, free local network HDTV programs. I got enough channels in Denver. When a program is shown in true HDTV format, the picture is breathtaking. Of course, many programs are not in true HDTV format yet, but that is not Olevia's fault. More programs will be in HDTV soon and by 2009, all stations are required to switch to HDTV. And that is a very good thing.Pros: pretty much everything about the TVCon: what else, the remote.",0,1,0
"This is an exceptional screen protector. On the Internet forum AXIMSITE. COM, it is suggested that one install screen protectors in a bathroom steamed up by a running shower in order to minimize dust. This is a good idea. I live in a dusty place and found canned air was inadequate. After what I thought was a clean enough screen surface I was astonished at the amount of dust I trapped. If you fail to rid the process of dust applying this protector, every tiny speck will be visible afterwards, glaring blemishes",0,1,1.072233433952629e-90
I absolutely love these headphones! I'm really picky when it comes to the ear buds. Most ear buds hurt my ears and are hard to hear. These are VERY comfortable and I don't have to turn the volume way up to hear them! I highly recommend these little earbuds. They were well worth the investment,0,1,9.46035072779694e-83
The cable works as well as another much more expensive brand I have purchased. great product and great price,0,1,0
This is the first remote that I've found that operates all my audio and video components. It's reasonably priced and easy to set up. The only improvement I'd recommend is an increase in the font sizes used to identify the commands,0,1,2.872510647255935e-45
"Ok, I got this as gift so I got nothing to lose right! Well, this little gadget will be my first open door to the ipod world and i gotta say that it really gives me an awsome impression toward what apple has accomplished for ipod shuffle.Ever since I unpacked this little thing, it has been with me everywhere! On the go, exercise, sleeping....anywhere you have pockets to put it, ipod shuffle is always with me whenever I needed some kick of tunes, its ultra light and portability has really achieved what it meant to accomplish in the first place and talking about 1 GB of stores mp3 for about 16 hrs of playtime, it is just too hard not to fall in love with this little part of me...lol! Sound quality is decent too and it is quite easy to charge and transfer/update tunes on the go. So if you are a fast paced, mobile and not a control freak, then ipod shuffle is definitely a good way to get giggy with it",0,1,8.481072058792926e-118
What a great product! I needed a way to have my TV play through my hot tub stereo speakers so we could hear our TV on the porch while we were in the hot tub. Sounds great with very minimal hum. I am very impressed with the $71 I spent on it,0,1,2.929267669203093e-42
"I bought the Netgear wireless router to make my home WiFi. It works fine, even in my basement. I can take my laptop anywhere in my house, and our desktops in the upstairs bedrooms and the basement all work fine. Great product!.",0,1,6.362815162961811e-99
"I love my new mobile media companion. Previously I owned a Handspring Visor Deluxe and boy was this an upgrade! The color screen is very bright and easy to see, all your programs, system settings, etc are easy to find and use. I keep all my medical information on it for my doctor appointments.I would recommend this unit to anyone considering a PDA, just make sure you put a large memory card in it 1GB or larger",0,1,1.708421274552543e-113
"The previous reviews are similar to mine. All one has to do is watch the Discovery HD Theater and immediately they will realize what a great TV it is, but also the picture quality is sharp,color is beautiful and the TV is not 300 pounds in weight. I enjoy my 42"" Samsung DLP HDTV WAY MORE than I ever realized possible",0,1,2.1751259265644795e-80
I was able to use this device with ease. It works well with the Garmin Forerunner 301. A must have if you want to use the your 301 on a bike,0,1,6.64620142959246e-77
"I love this DVD player. A huge step up from my old one, which was not a progressive scan. I didn't have too difficult of a time getting used to the controller, which is always a pain when you get a new system. And the on-screen features are fun. I like the ability to adjust the position of the subtitles. I watch movies a lot with them on and it's just nice to have some more freedom with that. Overall, this DVD player isn't the absolute ""Best"" DVD player out there, but if you're looking for a high quality player for a low budget price, this is definitely the perfect item.",0,1,1.238492601068087e-31
"I HAVE OWNED EVERY TYPE OF ALL-IN-ONES OR MFCS OUT THERE AND BROTHER IS THE BEST. ALL PRINTERS ARE GOING TO HAVE PAPER JAMS OR SMALL HICK-UPS HERE AND THERE, NEVER HAD A PRINTER THAT HASN'T. BROTHER IS THE LEAST EXPENSIVE AND DOES THE BEST FOR MY SMALL OFFICE. I WILL NEVER USE HP OR CANON AGAIN! BROTHER IS THE BEST AND SO IS THE PRICE OF TONER!",0,1,5.917883602986742e-41
This headset is just what I needed. The clarity of the microphone is great for the language software that I use and it is comfortable enough to use for hours at a time,0,1,2.958217274759535e-70
"A great little gadget that will live next to my computer for a long time, the price is just right, and once you learn how to program the wheel you will probably wonder how you lived without one of these. Having said that I understand that this might not be a controller for everyone, but if you scroll and scroll and scroll all day long, and use the same 4-5 commands on various programs buy it and invest some time learning to use it you won't regret it.",0,1,7.817537621179399e-45
"I read most of the reviews of this phone and agree with them. I would never buy another GE phone. In fact, I am waiting for my new Uniden cordless phone to arrive from Amazon. In the meantime, I tried this experiment yesterday. I took the battery out of the phone, then sprayed the keys and talk button in front with 409 Orange Power. I really doused it good. After that, I blasted the phone with steaming hot water, so much so that the screen fogged up. Now, after that I shook the excess water out and duct taped the phone to a fan, with the buttons facing the fan. Today I hooked the battery back up, put everything back together and tried it. It worked fine even without a charge. I didn't have to keep pressing the same number 3 times to get it to register. It worked similar to when it was new. I've done this with stereo receivers by taking the cover off, putting them in the bathtub, squirting them with a spray cleaner and blasting them with a hot shower. Then I put them in between two fans for THREE days. After that, they work fine. I'm sure I'm not the first person to do this. Just make sure you don't have the unit plugged in when you do this or you'll get shocking results. Try it! What have you got to lose?",0,0.9999996965420039,3.0345799597964344e-07
"Although I prefer the AKG K701 for most of my listening, this competing entry from Beyer is so close that it's almost a coin toss. (One recent comparison in a headphone artcle came up with a dead heat.) This is surprising, considering that the DT880 is one of the most reasonably priced of the major mid-priced headphones. The bass is full but nicely textured - not a touch of bass bloat to be found here. The highs are detaied and never seemed sharp to me, and the overall sound offers a huge soundstage. Instead of the music being on top of your, these Beyers lend a perceived distance of a few feet; ths makes classical music sound doubly elegant, and surprisingly makes rock music grandiose in an appealing kind of way. These headphones don't require a headphone amp, but certainly profit from one. The 30 ohm version makes for more volume, though the 250 ohm version is standard, and best for most daily listening. The DT880 sounds great, but lacks a tad of the K701's high-end sparkle. Conversely, Beyer's value, comfort, and workmanship can't help but impress. This is a phone that has labored under the shadow of the AKGs and the Senn 650s, but listeners are always impressed by the DT880s sound. It may be your best value in a mid-priced, all-purpose headphone",0,1,4.221495361352432e-103
The replacement cartridge and paper for the Epson Picture Mate are great. The prints are amazing quality and it's so convenient. It's cheaper to get this product from Amazon than Epson's website too,0,0.9999185501438667,8.144985613325282e-05
"The player stopped working after only a few months - it would accept DVDs but not play them and refuse to eject them. That behavior started out as intermittent, but it finally gave up the ghost and swallowed a DVD and never let go. We had to take the player apart just to get the DVD out before throwing the player away in the trash. Our previous DVD player lasted over 5 years before it started skipping. This one lasted less than a year before it stopped working altogether - what a waste. Save your time and money and buy another machine",0,1,1.1905353522691176e-275
"I just purchased this exact model from Amazon a few days ago. It arrived today and there's nothing anywhere about mac compatibility. No drivers on the Cd or on the Belkin website, and its not plug-and-play either. Apparently Belkin frequently changes the chip manufacturers that make the underlying technology, and their newest cards use chips that dont have mac drivers. BoooI have a Quicksilver G4. OS X 10.4.4",0,1,1.6377867906659396e-94
"1 STAR = Durability; 5 STARs = FUN; 4 STARs = Educational Value; 4.5 STARs = OVERALL RATING. Grapes of whatever color cannot alter the fact that they are too delicious to be available long enough for a ""durability"" rating.When a Certain Someone in the household decorates cold cereal with seedless grapes, the purchase of grapes is a serious avocation. Breakfast becomes an Art Form, and the quotation ""To EACH...HIS/HER OWN"" must be properly respected. Colorful bowl-fuls add an ingredient of Optimism to each day, and as such, must be part of one's Litany of Thanksgiving. So saith Reviewer mcHAIKU on an unusually drab, moist Autumn day that needs an infusion of COLOR from an arching rainbow of grapes",0,1,1.0530756148517848e-55
I just tried these noodles after reading article in first magazine for women. Thought they were great and I only used organic chicken broth with carrots. I am very satisfied with the taste and ask everyone...what are you expecting for a pasta substitute????!!!!Just don't be so picky and be grateful there's something to eat thats healthy low carb and low calorie and can be doctored up with all kinds of foods and ideas. Happy snackin,0,1,2.0724491271115478e-57
"My husband drinks this every evening after diner. He says it is like a desert without the calories. I do not drink flavored coffee as I don't like it, but if you are one that does, I urge you to give this one a try",0,1,4.281072961708458e-49
I hadn't been able to find these cookies and I was so happy to see them on Amazon. These cookies are so good; great with hot tea and coffee. They're nothing like those horrible butter cookies you find in the supermarkets and drugstores,0,1,5.8769555172793006e-92
I have been buying this for my daughter - since she loves drinking this - and it is extremely easy to digest and has better value than cow's milk.- Sa,0,1,7.70433103380556e-110
"After one hour my teeth were much whiter with no sensitivity. After hour two I had a swollen upper lip that lasted 24 hours approx. and it was a little sour. It was kinda like a hive, so I give this 5 stars because I loved it. I am impatient and wanted results fast. However next time I use it, which I will. . . I am going to do the first one, one day and the second hour the next day. :)Very white teeth. Very happy now my lip is normal, and that took about 24 hours. lol.",0,0.9999999996209349,3.7906502841960087e-10
"I asked a young female sales clerk in a GNC store once about a new protein supplement, ""Does this taste as good as Met-Rx?"" Her response was,""Nothing tastes as good as Met-Rx!"" 'Nuf said",0,1,0
"It takes some getting used to, but once you do you will love it. It leaves my teeth cleaner than any toothbrush, electric or other, that I have ever used. You feel at first like it is totally strange (it is!). Doesn't take more than a few times using it to realize that it's a great concept and so much faster than anything else.I have no buyers remorse. I Just wish that changing the brushes on it were simpler so one brush could be shared with another person. You really are best to have one per person with this one since changing the brush a lot is a hassle",0,1,7.696223252300965e-98
"I had my first Wahl ""massager"" for almost 15 years before the cord frayed. It is such a great and reliable product and the two-speed function allows you to control the intensity. I also appreciate the various attachments which allow you to pinpoint just the area you want to work on. May I risk saying I find this a multi-purpose massager and have found many marvelous uses. For the money, you can't get anything better",0,1,0
"Do you want the real secret on how to grow your hair? First, you need to have a healthy diet that includes plenty of vegetables and protein. PROTEIN! Then you have to keep your hair and scalp clean, trim your ends, and not use heating appliances all the time! Lastly, drink water! That's the secret! You go on a hair care board and you'll find people who swear by Vivisical. They'll show you before and after pictures and in the after picture it's just the person with their head tilted all the back just to make it look like their hair grew 5 inches in 2 months! Don't believe that nonsense! If you buy Viviscal, you're a sucker! You're better off just taking a multi-vitamin",0,1,7.7069929636913775e-140
"A good product, to be sure...I've used Seventh Generation's other laundry detergents and have been very pleased. This ""review"" is however a cautionary: while it states on Amazon that each bottle cleans 40 loads, it is only rated for 18 loads. Just a heads up! [note: I tried to notify Amazon about this but their system for corrections is inoperable at the moment. Thus, this ""review""",0,1,1.3749456314998747e-137
"This product has not been certified that the harmful mercury has been distilled out.By chance I read an article today in the Jan. 16 issue of Time by Andrew Weil, M.D. He advises strongly that fish oil be mercury free. Weil also lists the mercury free fish species to buy. He recommends Anarctic krill oil. Amazon has it but it is expensive. I guess I'll throw out the almost full bottle of Nature Made. Read up on it. Mercury is bad stuff",0,1,2.2738332468184585e-97
"So far after useing the shaver for about one month, I find it better than most. A true review would take about 6 months of use. My main concern is the life of the shaving foil. Remington, altough a good close shaver, the shaving head disintergrates after a few months and they are very expensive to replace",0,1,9.49893720926544e-35
"This is the perfect watch for me. I tend not to take it off very much...so works great for shower etc. Also, very comfortable band and lightweight. I have not used the functions very much on it yet. Also like the size and readability of the display. Definitely, a great watch for a cheap price",0,1,0
